mix, iter, loglik_curr
0.000000000000000000e+00,3.770000000000000000e+02,-5.114280412491078096e+03
0.000000000000000000e+00,3.780000000000000000e+02,-5.114427404961126740e+03
0.000000000000000000e+00,3.790000000000000000e+02,-5.114570443525425617e+03
0.000000000000000000e+00,3.800000000000000000e+02,-5.114709629851761747e+03
0.000000000000000000e+00,3.810000000000000000e+02,-5.114845063391565418e+03
0.000000000000000000e+00,3.820000000000000000e+02,-5.114976841392391179e+03
0.000000000000000000e+00,3.830000000000000000e+02,-5.115105058914077745e+03
0.000000000000000000e+00,3.840000000000000000e+02,-5.115229808848209359e+03
0.000000000000000000e+00,3.850000000000000000e+02,-5.115351181940442075e+03
0.000000000000000000e+00,3.860000000000000000e+02,-5.115469266815363881e+03
0.000000000000000000e+00,3.870000000000000000e+02,-5.115584150003558534e+03
0.000000000000000000e+00,3.880000000000000000e+02,-5.115695915970541137e+03
0.000000000000000000e+00,3.890000000000000000e+02,-5.115804647147341711e+03
0.000000000000000000e+00,3.900000000000000000e+02,-5.115910423962463028e+03
0.000000000000000000e+00,3.910000000000000000e+02,-5.116013324874969840e+03
0.000000000000000000e+00,3.920000000000000000e+02,-5.116113426408562191e+03
0.000000000000000000e+00,3.930000000000000000e+02,-5.116210803186384510e+03
0.000000000000000000e+00,3.940000000000000000e+02,-5.116305527966467707e+03
0.000000000000000000e+00,3.950000000000000000e+02,-5.116397671677595099e+03
0.000000000000000000e+00,3.960000000000000000e+02,-5.116487303455499386e+03
0.000000000000000000e+00,3.970000000000000000e+02,-5.116574490679276096e+03
0.000000000000000000e+00,3.980000000000000000e+02,-5.116659299007849768e+03
0.000000000000000000e+00,3.990000000000000000e+02,-5.116741792416476528e+03
0.000000000000000000e+00,4.000000000000000000e+02,-5.116822033233127513e+03
0.000000000000000000e+00,4.010000000000000000e+02,-5.116900082174726776e+03
0.000000000000000000e+00,4.020000000000000000e+02,-5.116975998383134538e+03
0.000000000000000000e+00,4.030000000000000000e+02,-5.117049839460863041e+03
0.000000000000000000e+00,4.040000000000000000e+02,-5.117121661506429518e+03
0.000000000000000000e+00,4.050000000000000000e+02,-5.117191519149333544e+03
0.000000000000000000e+00,4.060000000000000000e+02,-5.117259465584596910e+03
0.000000000000000000e+00,4.070000000000000000e+02,-5.117325552606840574e+03
0.000000000000000000e+00,4.080000000000000000e+02,-5.117389830643875939e+03
0.000000000000000000e+00,4.090000000000000000e+02,-5.117452348789776806e+03
0.000000000000000000e+00,4.100000000000000000e+02,-5.117513154837422917e+03
0.000000000000000000e+00,4.110000000000000000e+02,-5.117572295310462323e+03
0.000000000000000000e+00,4.120000000000000000e+02,-5.117629815494745344e+03
0.000000000000000000e+00,4.130000000000000000e+02,-5.117685759469145523e+03
0.000000000000000000e+00,4.140000000000000000e+02,-5.117740170135811240e+03
0.000000000000000000e+00,4.150000000000000000e+02,-5.117793089249822515e+03
0.000000000000000000e+00,4.160000000000000000e+02,-5.117844557448242995e+03
0.000000000000000000e+00,4.170000000000000000e+02,-5.117894614278578047e+03
0.000000000000000000e+00,4.180000000000000000e+02,-5.117943298226638035e+03
0.000000000000000000e+00,4.190000000000000000e+02,-5.117990646743790421e+03
0.000000000000000000e+00,4.200000000000000000e+02,-5.118036696273631605e+03
0.000000000000000000e+00,4.210000000000000000e+02,-5.118081482278051226e+03
0.000000000000000000e+00,4.220000000000000000e+02,-5.118125039262717110e+03
0.000000000000000000e+00,4.230000000000000000e+02,-5.118167400801978147e+03
0.000000000000000000e+00,4.240000000000000000e+02,-5.118208599563182361e+03
0.000000000000000000e+00,4.250000000000000000e+02,-5.118248667330434728e+03
0.000000000000000000e+00,4.260000000000000000e+02,-5.118287635027795659e+03
0.000000000000000000e+00,4.270000000000000000e+02,-5.118325532741910138e+03
0.000000000000000000e+00,4.280000000000000000e+02,-5.118362389744104803e+03
0.000000000000000000e+00,4.290000000000000000e+02,-5.118398234511948431e+03
0.000000000000000000e+00,4.300000000000000000e+02,-5.118433094750274904e+03
0.000000000000000000e+00,4.310000000000000000e+02,-5.118466997411695957e+03
0.000000000000000000e+00,4.320000000000000000e+02,-5.118499968716603689e+03
0.000000000000000000e+00,4.330000000000000000e+02,-5.118532034172666499e+03
0.000000000000000000e+00,4.340000000000000000e+02,-5.118563218593856618e+03
0.000000000000000000e+00,4.350000000000000000e+02,-5.118593546118959239e+03
0.000000000000000000e+00,4.360000000000000000e+02,-5.118623040229658727e+03
0.000000000000000000e+00,4.370000000000000000e+02,-5.118651723768120064e+03
0.000000000000000000e+00,4.380000000000000000e+02,-5.118679618954159196e+03
0.000000000000000000e+00,4.390000000000000000e+02,-5.118706747401944085e+03
0.000000000000000000e+00,4.400000000000000000e+02,-5.118733130136275577e+03
0.000000000000000000e+00,4.410000000000000000e+02,-5.118758787608451712e+03
0.000000000000000000e+00,4.420000000000000000e+02,-5.118783739711707312e+03
0.000000000000000000e+00,4.430000000000000000e+02,-5.118808005796267025e+03
0.000000000000000000e+00,4.440000000000000000e+02,-5.118831604684000922e+03
0.000000000000000000e+00,4.450000000000000000e+02,-5.118854554682682647e+03
0.000000000000000000e+00,4.460000000000000000e+02,-5.118876873599894680e+03
0.000000000000000000e+00,4.470000000000000000e+02,-5.118898578756557981e+03
0.000000000000000000e+00,4.480000000000000000e+02,-5.118919687000090562e+03
0.000000000000000000e+00,4.490000000000000000e+02,-5.118940214717257732e+03
0.000000000000000000e+00,4.500000000000000000e+02,-5.118960177846634906e+03
0.000000000000000000e+00,4.510000000000000000e+02,-5.118979591890771189e+03
0.000000000000000000e+00,4.520000000000000000e+02,-5.118998471928027357e+03
0.000000000000000000e+00,4.530000000000000000e+02,-5.119016832624080052e+03
0.000000000000000000e+00,4.540000000000000000e+02,-5.119034688243151322e+03
0.000000000000000000e+00,4.550000000000000000e+02,-5.119052052658894354e+03
0.000000000000000000e+00,4.560000000000000000e+02,-5.119068939365039114e+03
0.000000000000000000e+00,4.570000000000000000e+02,-5.119085361485712383e+03
0.000000000000000000e+00,4.580000000000000000e+02,-5.119101331785500406e+03
0.000000000000000000e+00,4.590000000000000000e+02,-5.119116862679240512e+03
0.000000000000000000e+00,4.600000000000000000e+02,-5.119131966241548071e+03
0.000000000000000000e+00,4.610000000000000000e+02,-5.119146654216088791e+03
0.000000000000000000e+00,4.620000000000000000e+02,-5.119160938024588177e+03
0.000000000000000000e+00,4.630000000000000000e+02,-5.119174828775627248e+03
0.000000000000000000e+00,4.640000000000000000e+02,-5.119188337273178149e+03
0.000000000000000000e+00,4.650000000000000000e+02,-5.119201474024909658e+03
0.000000000000000000e+00,4.660000000000000000e+02,-5.119214249250279863e+03
0.000000000000000000e+00,4.670000000000000000e+02,-5.119226672888409666e+03
0.000000000000000000e+00,4.680000000000000000e+02,-5.119238754605728900e+03
0.000000000000000000e+00,4.690000000000000000e+02,-5.119250503803436004e+03
0.000000000000000000e+00,4.700000000000000000e+02,-5.119261929624738514e+03
0.000000000000000000e+00,4.710000000000000000e+02,-5.119273040961904371e+03
0.000000000000000000e+00,4.720000000000000000e+02,-5.119283846463134978e+03
0.000000000000000000e+00,4.730000000000000000e+02,-5.119294354539220876e+03
0.000000000000000000e+00,4.740000000000000000e+02,-5.119304573370042817e+03
0.000000000000000000e+00,4.750000000000000000e+02,-5.119314510910896388e+03
0.000000000000000000e+00,4.760000000000000000e+02,-5.119324174898630190e+03
0.000000000000000000e+00,4.770000000000000000e+02,-5.119333572857623949e+03
0.000000000000000000e+00,4.780000000000000000e+02,-5.119342712105600185e+03
0.000000000000000000e+00,4.790000000000000000e+02,-5.119351599759300370e+03
0.000000000000000000e+00,4.800000000000000000e+02,-5.119360242739971000e+03
0.000000000000000000e+00,4.810000000000000000e+02,-5.119368647778718696e+03
0.000000000000000000e+00,4.820000000000000000e+02,-5.119376821421737077e+03
0.000000000000000000e+00,4.830000000000000000e+02,-5.119384770035347174e+03
0.000000000000000000e+00,4.840000000000000000e+02,-5.119392499810946902e+03
0.000000000000000000e+00,4.850000000000000000e+02,-5.119400016769795002e+03
0.000000000000000000e+00,4.860000000000000000e+02,-5.119407326767680388e+03
0.000000000000000000e+00,4.870000000000000000e+02,-5.119414435499452338e+03
0.000000000000000000e+00,4.880000000000000000e+02,-5.119421348503437912e+03
0.000000000000000000e+00,4.890000000000000000e+02,-5.119428071165731126e+03
0.000000000000000000e+00,4.900000000000000000e+02,-5.119434608724373902e+03
0.000000000000000000e+00,4.910000000000000000e+02,-5.119440966273409686e+03
0.000000000000000000e+00,4.920000000000000000e+02,-5.119447148766837927e+03
0.000000000000000000e+00,4.930000000000000000e+02,-5.119453161022458517e+03
0.000000000000000000e+00,4.940000000000000000e+02,-5.119459007725599804e+03
0.000000000000000000e+00,4.950000000000000000e+02,-5.119464693432762942e+03
0.000000000000000000e+00,4.960000000000000000e+02,-5.119470222575162552e+03
0.000000000000000000e+00,4.970000000000000000e+02,-5.119475599462142782e+03
0.000000000000000000e+00,4.980000000000000000e+02,-5.119480828284553354e+03
0.000000000000000000e+00,4.990000000000000000e+02,-5.119485913117976452e+03
0.000000000000000000e+00,5.000000000000000000e+02,-5.119488969405459102e+03
1.000000000000000000e+00,0.000000000000000000e+00,-6.626074169592816361e+03
1.000000000000000000e+00,1.000000000000000000e+00,-5.769772985127481661e+03
1.000000000000000000e+00,2.000000000000000000e+00,-5.642098214618898965e+03
1.000000000000000000e+00,3.000000000000000000e+00,-5.555613294887440134e+03
1.000000000000000000e+00,4.000000000000000000e+00,-5.498524453030159748e+03
1.000000000000000000e+00,5.000000000000000000e+00,-5.454223376812215065e+03
1.000000000000000000e+00,6.000000000000000000e+00,-5.404009863617635347e+03
1.000000000000000000e+00,7.000000000000000000e+00,-5.335350615930241474e+03
1.000000000000000000e+00,8.000000000000000000e+00,-5.255648766823042934e+03
1.000000000000000000e+00,9.000000000000000000e+00,-5.183731582865191740e+03
1.000000000000000000e+00,1.000000000000000000e+01,-5.127138973174551211e+03
1.000000000000000000e+00,1.100000000000000000e+01,-5.082554525840187125e+03
1.000000000000000000e+00,1.200000000000000000e+01,-5.045350352353740163e+03
1.000000000000000000e+00,1.300000000000000000e+01,-5.012749067366614327e+03
1.000000000000000000e+00,1.400000000000000000e+01,-4.983502057214817796e+03
1.000000000000000000e+00,1.500000000000000000e+01,-4.957183811281782255e+03
1.000000000000000000e+00,1.600000000000000000e+01,-4.933702562708984260e+03
1.000000000000000000e+00,1.700000000000000000e+01,-4.913021810882484715e+03
1.000000000000000000e+00,1.800000000000000000e+01,-4.895044771916303944e+03
1.000000000000000000e+00,1.900000000000000000e+01,-4.879593209927228600e+03
1.000000000000000000e+00,2.000000000000000000e+01,-4.866425474983623644e+03
1.000000000000000000e+00,2.100000000000000000e+01,-4.855264559146380634e+03
1.000000000000000000e+00,2.200000000000000000e+01,-4.845823888179582354e+03
1.000000000000000000e+00,2.300000000000000000e+01,-4.837826689824532878e+03
1.000000000000000000e+00,2.400000000000000000e+01,-4.831018426573511533e+03
1.000000000000000000e+00,2.500000000000000000e+01,-4.825173374998976215e+03
1.000000000000000000e+00,2.600000000000000000e+01,-4.820096963443561435e+03
1.000000000000000000e+00,2.700000000000000000e+01,-4.815625405609005611e+03
1.000000000000000000e+00,2.800000000000000000e+01,-4.811623804814449613e+03
1.000000000000000000e+00,2.900000000000000000e+01,-4.807983486177146915e+03
1.000000000000000000e+00,3.000000000000000000e+01,-4.804618981004923626e+03
1.000000000000000000e+00,3.100000000000000000e+01,-4.801464886493358790e+03
1.000000000000000000e+00,3.200000000000000000e+01,-4.798472734411861893e+03
1.000000000000000000e+00,3.300000000000000000e+01,-4.795607974810764063e+03
1.000000000000000000e+00,3.400000000000000000e+01,-4.792847169403986300e+03
1.000000000000000000e+00,3.500000000000000000e+01,-4.790175470943864639e+03
1.000000000000000000e+00,3.600000000000000000e+01,-4.787584436977279438e+03
1.000000000000000000e+00,3.700000000000000000e+01,-4.785070195802800299e+03
1.000000000000000000e+00,3.800000000000000000e+01,-4.782631956304534469e+03
1.000000000000000000e+00,3.900000000000000000e+01,-4.780270835005852859e+03
1.000000000000000000e+00,4.000000000000000000e+01,-4.777988963193301970e+03
1.000000000000000000e+00,4.100000000000000000e+01,-4.775788832646318042e+03
1.000000000000000000e+00,4.200000000000000000e+01,-4.773672838393106758e+03
1.000000000000000000e+00,4.300000000000000000e+01,-4.771642979370370085e+03
1.000000000000000000e+00,4.400000000000000000e+01,-4.769700681764897126e+03
1.000000000000000000e+00,4.500000000000000000e+01,-4.767846714430384964e+03
1.000000000000000000e+00,4.600000000000000000e+01,-4.766081170630280212e+03
1.000000000000000000e+00,4.700000000000000000e+01,-4.764403495130614829e+03
1.000000000000000000e+00,4.800000000000000000e+01,-4.762812540120376070e+03
1.000000000000000000e+00,4.900000000000000000e+01,-4.761306637407504240e+03
1.000000000000000000e+00,5.000000000000000000e+01,-4.759883677730133059e+03
1.000000000000000000e+00,5.100000000000000000e+01,-4.758541190802481651e+03
1.000000000000000000e+00,5.200000000000000000e+01,-4.757276421902693073e+03
1.000000000000000000e+00,5.300000000000000000e+01,-4.756086402464128696e+03
1.000000000000000000e+00,5.400000000000000000e+01,-4.754968013332076225e+03
1.000000000000000000e+00,5.500000000000000000e+01,-4.753918040181468314e+03
1.000000000000000000e+00,5.600000000000000000e+01,-4.752933221141931426e+03
1.000000000000000000e+00,5.700000000000000000e+01,-4.752010287018051713e+03
1.000000000000000000e+00,5.800000000000000000e+01,-4.751145994685826736e+03
1.000000000000000000e+00,5.900000000000000000e+01,-4.750337154338035361e+03
1.000000000000000000e+00,6.000000000000000000e+01,-4.749580651277297875e+03
1.000000000000000000e+00,6.100000000000000000e+01,-4.748873462940508034e+03
1.000000000000000000e+00,6.200000000000000000e+01,-4.748212671799745294e+03
1.000000000000000000e+00,6.300000000000000000e+01,-4.747595474733701849e+03
1.000000000000000000e+00,6.400000000000000000e+01,-4.747019189407594240e+03
1.000000000000000000e+00,6.500000000000000000e+01,-4.746481258142583101e+03
1.000000000000000000e+00,6.600000000000000000e+01,-4.745979249700741093e+03
1.000000000000000000e+00,6.700000000000000000e+01,-4.745510859359666938e+03
1.000000000000000000e+00,6.800000000000000000e+01,-4.745073907602882173e+03
1.000000000000000000e+00,6.900000000000000000e+01,-4.744666337708285027e+03
1.000000000000000000e+00,7.000000000000000000e+01,-4.744286212477190020e+03
1.000000000000000000e+00,7.100000000000000000e+01,-4.743931710310826929e+03
1.000000000000000000e+00,7.200000000000000000e+01,-4.743601120809365057e+03
1.000000000000000000e+00,7.300000000000000000e+01,-4.743292840040320698e+03
1.000000000000000000e+00,7.400000000000000000e+01,-4.743005365598402932e+03
1.000000000000000000e+00,7.500000000000000000e+01,-4.742737291557144090e+03
1.000000000000000000e+00,7.600000000000000000e+01,-4.742487303393894763e+03
1.000000000000000000e+00,7.700000000000000000e+01,-4.742254172953464149e+03
1.000000000000000000e+00,7.800000000000000000e+01,-4.742036753501875864e+03
1.000000000000000000e+00,7.900000000000000000e+01,-4.741833974909861354e+03
1.000000000000000000e+00,8.000000000000000000e+01,-4.741644838995862301e+03
1.000000000000000000e+00,8.100000000000000000e+01,-4.741468415049986106e+03
1.000000000000000000e+00,8.200000000000000000e+01,-4.741303835553513636e+03
1.000000000000000000e+00,8.300000000000000000e+01,-4.741150292102968706e+03
1.000000000000000000e+00,8.400000000000000000e+01,-4.741007031543205812e+03
1.000000000000000000e+00,8.500000000000000000e+01,-4.740873352310351947e+03
1.000000000000000000e+00,8.600000000000000000e+01,-4.740748600982561584e+03
1.000000000000000000e+00,8.700000000000000000e+01,-4.740632169034392973e+03
1.000000000000000000e+00,8.800000000000000000e+01,-4.740523489788862207e+03
1.000000000000000000e+00,8.900000000000000000e+01,-4.740422035560108270e+03
1.000000000000000000e+00,9.000000000000000000e+01,-4.740327314978692812e+03
1.000000000000000000e+00,9.100000000000000000e+01,-4.740238870491022681e+03
1.000000000000000000e+00,9.200000000000000000e+01,-4.740156276024097679e+03
1.000000000000000000e+00,9.300000000000000000e+01,-4.740079134806610455e+03
1.000000000000000000e+00,9.400000000000000000e+01,-4.740007077337550982e+03
1.000000000000000000e+00,9.500000000000000000e+01,-4.739939759493483507e+03
1.000000000000000000e+00,9.600000000000000000e+01,-4.739876860766022219e+03
1.000000000000000000e+00,9.700000000000000000e+01,-4.739818082621213762e+03
1.000000000000000000e+00,9.800000000000000000e+01,-4.739763146972984032e+03
1.000000000000000000e+00,9.900000000000000000e+01,-4.739711794763055877e+03
1.000000000000000000e+00,1.000000000000000000e+02,-4.739663784640228187e+03
1.000000000000000000e+00,1.010000000000000000e+02,-4.739618891732231532e+03
1.000000000000000000e+00,1.020000000000000000e+02,-4.739576906503794817e+03
1.000000000000000000e+00,1.030000000000000000e+02,-4.739537633694950273e+03
1.000000000000000000e+00,1.040000000000000000e+02,-4.739500891333947948e+03
1.000000000000000000e+00,1.050000000000000000e+02,-4.739466509819546445e+03
1.000000000000000000e+00,1.060000000000000000e+02,-4.739434331067756830e+03
1.000000000000000000e+00,1.070000000000000000e+02,-4.739404207718507678e+03
1.000000000000000000e+00,1.080000000000000000e+02,-4.739376002397930279e+03
1.000000000000000000e+00,1.090000000000000000e+02,-4.739349587032334057e+03
1.000000000000000000e+00,1.100000000000000000e+02,-4.739324842210187853e+03
1.000000000000000000e+00,1.110000000000000000e+02,-4.739301656588648257e+03
1.000000000000000000e+00,1.120000000000000000e+02,-4.739279926341520877e+03
1.000000000000000000e+00,1.130000000000000000e+02,-4.739259554645644130e+03
1.000000000000000000e+00,1.140000000000000000e+02,-4.739240451202997065e+03
1.000000000000000000e+00,1.150000000000000000e+02,-4.739222531795979194e+03
1.000000000000000000e+00,1.160000000000000000e+02,-4.739205717873504909e+03
1.000000000000000000e+00,1.170000000000000000e+02,-4.739189936165725157e+03
1.000000000000000000e+00,1.180000000000000000e+02,-4.739175118325369112e+03
1.000000000000000000e+00,1.190000000000000000e+02,-4.739161200593795002e+03
1.000000000000000000e+00,1.200000000000000000e+02,-4.739148123490054786e+03
1.000000000000000000e+00,1.210000000000000000e+02,-4.739135831521291038e+03
1.000000000000000000e+00,1.220000000000000000e+02,-4.739124272913025379e+03
1.000000000000000000e+00,1.230000000000000000e+02,-4.739113399357920571e+03
1.000000000000000000e+00,1.240000000000000000e+02,-4.739103165781716598e+03
1.000000000000000000e+00,1.250000000000000000e+02,-4.739093530125167490e+03
1.000000000000000000e+00,1.260000000000000000e+02,-4.739084453140843834e+03
1.000000000000000000e+00,1.270000000000000000e+02,-4.739075898203774159e+03
1.000000000000000000e+00,1.280000000000000000e+02,-4.739067831134972948e+03
1.000000000000000000e+00,1.290000000000000000e+02,-4.739060220036961255e+03
1.000000000000000000e+00,1.300000000000000000e+02,-4.739053035140437714e+03
1.000000000000000000e+00,1.310000000000000000e+02,-4.739046248661357822e+03
1.000000000000000000e+00,1.320000000000000000e+02,-4.739039834667681134e+03
1.000000000000000000e+00,1.330000000000000000e+02,-4.739033768955142477e+03
1.000000000000000000e+00,1.340000000000000000e+02,-4.739028028931401423e+03
1.000000000000000000e+00,1.350000000000000000e+02,-4.739022593508038881e+03
1.000000000000000000e+00,1.360000000000000000e+02,-4.739017442999811465e+03
1.000000000000000000e+00,1.370000000000000000e+02,-4.739012559030722514e+03
1.000000000000000000e+00,1.380000000000000000e+02,-4.739007924446399556e+03
1.000000000000000000e+00,1.390000000000000000e+02,-4.739003523232380758e+03
1.000000000000000000e+00,1.400000000000000000e+02,-4.738999340437894716e+03
1.000000000000000000e+00,1.410000000000000000e+02,-4.738995362104761625e+03
1.000000000000000000e+00,1.420000000000000000e+02,-4.738991575201062915e+03
1.000000000000000000e+00,1.430000000000000000e+02,-4.738987967559281969e+03
1.000000000000000000e+00,1.440000000000000000e+02,-4.738984527818575771e+03
1.000000000000000000e+00,1.450000000000000000e+02,-4.738981245370928264e+03
1.000000000000000000e+00,1.460000000000000000e+02,-4.738978110310913507e+03
1.000000000000000000e+00,1.470000000000000000e+02,-4.738975113388813043e+03
1.000000000000000000e+00,1.480000000000000000e+02,-4.738972245966889204e+03
1.000000000000000000e+00,1.490000000000000000e+02,-4.738969499978571548e+03
1.000000000000000000e+00,1.500000000000000000e+02,-4.738966867890379945e+03
1.000000000000000000e+00,1.510000000000000000e+02,-4.738964342666401535e+03
1.000000000000000000e+00,1.520000000000000000e+02,-4.738961917735121460e+03
1.000000000000000000e+00,1.530000000000000000e+02,-4.738959586958494583e+03
1.000000000000000000e+00,1.540000000000000000e+02,-4.738957344603070851e+03
1.000000000000000000e+00,1.550000000000000000e+02,-4.738955185313055154e+03
1.000000000000000000e+00,1.560000000000000000e+02,-4.738953104085156156e+03
1.000000000000000000e+00,1.570000000000000000e+02,-4.738951096245133158e+03
1.000000000000000000e+00,1.580000000000000000e+02,-4.738949157425888188e+03
1.000000000000000000e+00,1.590000000000000000e+02,-4.738947283547027837e+03
1.000000000000000000e+00,1.600000000000000000e+02,-4.738945470795802976e+03
1.000000000000000000e+00,1.610000000000000000e+02,-4.738943715609294486e+03
1.000000000000000000e+00,1.620000000000000000e+02,-4.738942014657804975e+03
1.000000000000000000e+00,1.630000000000000000e+02,-4.738940364829351893e+03
1.000000000000000000e+00,1.640000000000000000e+02,-4.738938763215193831e+03
1.000000000000000000e+00,1.650000000000000000e+02,-4.738937207096329985e+03
1.000000000000000000e+00,1.660000000000000000e+02,-4.738935693930885463e+03
1.000000000000000000e+00,1.670000000000000000e+02,-4.738934221342349701e+03
1.000000000000000000e+00,1.680000000000000000e+02,-4.738932787108590674e+03
1.000000000000000000e+00,1.690000000000000000e+02,-4.738931389151603980e+03
1.000000000000000000e+00,1.700000000000000000e+02,-4.738930025527950420e+03
1.000000000000000000e+00,1.710000000000000000e+02,-4.738928694419817475e+03
1.000000000000000000e+00,1.720000000000000000e+02,-4.738927394126687432e+03
1.000000000000000000e+00,1.730000000000000000e+02,-4.738926123057559380e+03
1.000000000000000000e+00,1.740000000000000000e+02,-4.738924879723676895e+03
1.000000000000000000e+00,1.750000000000000000e+02,-4.738923662731765035e+03
1.000000000000000000e+00,1.760000000000000000e+02,-4.738922470777684794e+03
1.000000000000000000e+00,1.770000000000000000e+02,-4.738921302640540489e+03
1.000000000000000000e+00,1.780000000000000000e+02,-4.738920157177157307e+03
1.000000000000000000e+00,1.790000000000000000e+02,-4.738919033316944478e+03
1.000000000000000000e+00,1.800000000000000000e+02,-4.738917930057079502e+03
1.000000000000000000e+00,1.810000000000000000e+02,-4.738916846458033433e+03
1.000000000000000000e+00,1.820000000000000000e+02,-4.738915781639380839e+03
1.000000000000000000e+00,1.830000000000000000e+02,-4.738914734775897159e+03
1.000000000000000000e+00,1.840000000000000000e+02,-4.738913705093901626e+03
1.000000000000000000e+00,1.850000000000000000e+02,-4.738912691867862122e+03
1.000000000000000000e+00,1.860000000000000000e+02,-4.738911694417216495e+03
1.000000000000000000e+00,1.870000000000000000e+02,-4.738910712103398509e+03
1.000000000000000000e+00,1.880000000000000000e+02,-4.738909744327072076e+03
1.000000000000000000e+00,1.890000000000000000e+02,-4.738908790525549193e+03
1.000000000000000000e+00,1.900000000000000000e+02,-4.738907850170371603e+03
1.000000000000000000e+00,1.910000000000000000e+02,-4.738906922765064337e+03
1.000000000000000000e+00,1.920000000000000000e+02,-4.738906007843022962e+03
1.000000000000000000e+00,1.930000000000000000e+02,-4.738905104965558166e+03
1.000000000000000000e+00,1.940000000000000000e+02,-4.738904213720060397e+03
1.000000000000000000e+00,1.950000000000000000e+02,-4.738903333718282738e+03
1.000000000000000000e+00,1.960000000000000000e+02,-4.738902464594754747e+03
1.000000000000000000e+00,1.970000000000000000e+02,-4.738901606005289068e+03
1.000000000000000000e+00,1.980000000000000000e+02,-4.738900757625576261e+03
1.000000000000000000e+00,1.990000000000000000e+02,-4.738899919149903326e+03
1.000000000000000000e+00,2.000000000000000000e+02,-4.738899090289927699e+03
1.000000000000000000e+00,2.010000000000000000e+02,-4.738898270773549484e+03
1.000000000000000000e+00,2.020000000000000000e+02,-4.738897460343849161e+03
1.000000000000000000e+00,2.030000000000000000e+02,-4.738896658758108970e+03
1.000000000000000000e+00,2.040000000000000000e+02,-4.738895865786884315e+03
1.000000000000000000e+00,2.050000000000000000e+02,-4.738895081213144294e+03
1.000000000000000000e+00,2.060000000000000000e+02,-4.738894304831466798e+03
1.000000000000000000e+00,2.070000000000000000e+02,-4.738893536447293627e+03
1.000000000000000000e+00,2.080000000000000000e+02,-4.738892775876223823e+03
1.000000000000000000e+00,2.090000000000000000e+02,-4.738892022943360644e+03
1.000000000000000000e+00,2.100000000000000000e+02,-4.738891277482709484e+03
1.000000000000000000e+00,2.110000000000000000e+02,-4.738890539336591246e+03
1.000000000000000000e+00,2.120000000000000000e+02,-4.738889808355124842e+03
1.000000000000000000e+00,2.130000000000000000e+02,-4.738889084395720602e+03
1.000000000000000000e+00,2.140000000000000000e+02,-4.738888367322626436e+03
1.000000000000000000e+00,2.150000000000000000e+02,-4.738887657006478548e+03
1.000000000000000000e+00,2.160000000000000000e+02,-4.738886953323917623e+03
1.000000000000000000e+00,2.170000000000000000e+02,-4.738886256157184107e+03
1.000000000000000000e+00,2.180000000000000000e+02,-4.738885565393789875e+03
1.000000000000000000e+00,2.190000000000000000e+02,-4.738884880926174446e+03
1.000000000000000000e+00,2.200000000000000000e+02,-4.738884202651403029e+03
1.000000000000000000e+00,2.210000000000000000e+02,-4.738883530470879123e+03
1.000000000000000000e+00,2.220000000000000000e+02,-4.738882864290068028e+03
1.000000000000000000e+00,2.230000000000000000e+02,-4.738882204018255834e+03
1.000000000000000000e+00,2.240000000000000000e+02,-4.738881549568308401e+03
1.000000000000000000e+00,2.250000000000000000e+02,-4.738880900856455810e+03
1.000000000000000000e+00,2.260000000000000000e+02,-4.738880257802088636e+03
1.000000000000000000e+00,2.270000000000000000e+02,-4.738879620327563316e+03
1.000000000000000000e+00,2.280000000000000000e+02,-4.738878988358023889e+03
1.000000000000000000e+00,2.290000000000000000e+02,-4.738878361821240105e+03
1.000000000000000000e+00,2.300000000000000000e+02,-4.738877740647445535e+03
1.000000000000000000e+00,2.310000000000000000e+02,-4.738877124769198417e+03
1.000000000000000000e+00,2.320000000000000000e+02,-4.738876514121237960e+03
1.000000000000000000e+00,2.330000000000000000e+02,-4.738875908640365196e+03
1.000000000000000000e+00,2.340000000000000000e+02,-4.738875308265316562e+03
1.000000000000000000e+00,2.350000000000000000e+02,-4.738874712936660217e+03
1.000000000000000000e+00,2.360000000000000000e+02,-4.738874122596682355e+03
1.000000000000000000e+00,2.370000000000000000e+02,-4.738873537189305353e+03
1.000000000000000000e+00,2.380000000000000000e+02,-4.738872956659981355e+03
1.000000000000000000e+00,2.390000000000000000e+02,-4.738872380955617700e+03
1.000000000000000000e+00,2.400000000000000000e+02,-4.738871810024489605e+03
1.000000000000000000e+00,2.410000000000000000e+02,-4.738871243816175593e+03
1.000000000000000000e+00,2.420000000000000000e+02,-4.738870682281480185e+03
1.000000000000000000e+00,2.430000000000000000e+02,-4.738870125372371149e+03
1.000000000000000000e+00,2.440000000000000000e+02,-4.738869573041923104e+03
1.000000000000000000e+00,2.450000000000000000e+02,-4.738869025244253862e+03
1.000000000000000000e+00,2.460000000000000000e+02,-4.738868481934472584e+03
1.000000000000000000e+00,2.470000000000000000e+02,-4.738867943068637942e+03
1.000000000000000000e+00,2.480000000000000000e+02,-4.738867408603697186e+03
1.000000000000000000e+00,2.490000000000000000e+02,-4.738866878497461585e+03
1.000000000000000000e+00,2.500000000000000000e+02,-4.738866352708548220e+03
1.000000000000000000e+00,2.510000000000000000e+02,-4.738865831196349973e+03
1.000000000000000000e+00,2.520000000000000000e+02,-4.738865313920994595e+03
1.000000000000000000e+00,2.530000000000000000e+02,-4.738864800843321063e+03
